final_pre,label
1.3078021,1.2997
0.6461638,0.6489
2.3366082,2.3414
0.8213391,0.81752
3.557222,3.5504
0.5352722,0.5349
4.8782378,4.8722
4.2260427,4.2331
4.1955145,4.2039
0.3788699,0.3803
4.0002874,3.9989
-0.2653093,-0.26708
4.590754,4.5932
2.3250538,2.32672
2.6817958,2.69018
2.579429,2.5766
4.1178874,4.1212
2.4459238,2.4387
1.7756401,1.7815
2.5489144,2.54842
0.3181532,0.3116
4.2405796,4.2434
4.1516617,4.152
1.8573224,1.8564
0.4362269,0.4343
2.4094362,2.41312
1.8982472,1.897
2.8794183,2.87754
0.0517765,0.0548
0.9326008,0.9375
2.3346144,2.3299
2.6403816,2.6458
2.1954361,2.2229
2.9914255,2.9949
2.2503406,2.2492
1.8319413,1.8248
1.1601475,1.1531
4.2019207,4.2
0.9640409,0.962
2.8668113,2.8686
4.240592,4.2427
2.8897943,2.89934
2.7984464,2.7956
3.1347748,3.1337
3.5779206,3.5789
1.9482836,1.9473
3.6326272,3.6296
2.3446727,2.3458
1.9250388,1.92484
4.2144905,4.21652
1.639128,1.6349
3.0946223,3.0851
2.2694102,2.27712
1.1349266,1.128
4.2228056,4.21642
0.0339744,0.0303
3.251658,3.24477
3.1698077,3.17578
-0.0474304,-0.0536
2.4001586,2.3987
3.5229511,3.5242
4.4187261,4.42092
3.1898668,3.1871
3.4207367,3.4259
2.331165,2.33589
3.036409,3.0425
0.9133097,0.9069
3.129971,3.1226
2.8495587,2.8504
4.3088397,4.3115
2.622136,2.625
2.0652127,2.0694
0.1856063,0.184
2.5422721,2.5479
-0.1927602,-0.199
2.3603729,2.3615
2.9176662,2.9163
0.8726529,0.87798
0.3599652,0.35454
3.0507813,3.04952
3.963082,3.9616
2.3966684,2.40314
-0.1857128,-0.17898
2.6589326,2.6531
0.1408203,0.1496
3.6154588,3.6233
0.1407572,0.1396
3.7112888,3.7079
2.1553571,2.1598
2.0223181,2.0149
1.734656,1.7377
3.2059536,3.2072
2.0854781,2.0853
0.0342347,0.0329
2.4231801,2.42248
3.0820629,3.0855
2.3315595,2.32404
0.2632805,0.26842
4.2275645,4.22644
3.4696754,3.46314
3.043664,3.0444
2.2548573,2.263
2.3966618,2.39604
3.0548249,3.05112
4.1882097,4.1815
0.3872728,0.3916
1.800898,1.80562
2.9050512,2.9101
2.4952336,2.4925
-0.4457389,-0.4515
1.5425359,1.5437
2.8554984,2.85186
1.3116961,1.3194
1.3070203,1.30204
1.1553577,1.1499
3.3561982,3.3471
2.584618,2.5734
0.1653947,0.1726
4.1668703,4.1676
1.1715066,1.1669
2.0836122,2.0881
-0.5572222,-0.55358
3.0210109,3.0233
3.2032646,3.1928
2.295246,2.30212
5.8214738,5.8155
3.1071203,3.1031
2.523742,2.5213
3.0584536,3.0601
2.9172236,2.915
2.8352156,2.83202
1.69586,1.68832
1.1210936,1.1206
3.3331941,3.33092
1.0882696,1.0841
2.6095165,2.60384
1.4069153,1.40562
2.7308383,2.72942
3.2291582,3.2353
1.2924058,1.2928
3.0121593,3.0179
4.0304142,4.03186
4.1878613,4.1783
1.2738992,1.2706
1.9556056,1.95912
-0.3830226,-0.3903
2.3190538,2.3107
0.6083557,0.6062
0.8849073,0.87902
0.1642545,0.16992
4.0105999,4.0167
2.0080587,2.0046
2.8978713,2.8962
0.9674275,0.9693
0.846919,0.8389
3.5524783,3.55862
4.3271204,4.3698
2.6971297,2.69614
1.9635463,1.9604
1.1782548,1.17268
2.7398159,2.73832
-0.2631211,-0.2685
3.5921053,3.59642
1.7534284,1.7593
0.4235366,0.4219
3.1420024,3.14292
3.7428767,3.7425
1.3914642,1.396
2.1751538,2.1811
4.4823076,4.48338
4.221222,4.22652
3.5398625,3.5362
2.9040888,2.8966
2.4980753,2.4956
1.0448457,1.0384
2.0470245,2.05654
-0.1751434,-0.1792
3.6754392,3.66872
2.0040857,1.99892
2.1052731,2.1039
1.2570704,1.2598
2.8932874,2.8884
4.032031,4.03288
1.1253995,1.1302
2.1127431,2.1143
1.017636,1.01558
0.7330915,0.7349
3.665533,3.66628
1.2283187,1.22924
2.97731,2.9773
-0.2047143,-0.202
0.3415792,0.3409
3.372749,3.376
3.8125779,3.8194
3.0064637,2.9975
3.7606698,3.7622
2.6545077,2.6539
1.7428952,1.74992
2.5247301,2.52362
1.0400562,1.0413
0.7417976,0.7449
1.3754691,1.3656
4.7901508,4.7944
2.1362433,2.13484
4.0105588,4.00752
4.1566134,4.1538
3.0452917,3.0537
2.9008432,2.9026
2.0563202,2.0392
1.2837652,1.2836
5.1357089,5.13612
2.4008258,2.3883
2.0106823,2.0182
3.2492955,3.24394
2.6086909,2.6071
4.0490947,4.04402
-0.3307114,-0.3363
1.7210746,1.7146
0.9827055,0.9897
1.9815738,1.9776
2.5582322,2.56408
0.7571363,0.7643
3.0099517,3.0066
3.2359622,3.2364
3.8748392,3.8722
3.8215821,3.818
-1.4513062,-1.4613
2.7128049,2.71832
2.3829179,2.377
4.2934419,4.293
2.4476883,2.439
1.7520953,1.7483
3.4936489,3.50092
3.4086236,3.4064
1.9353539,1.9341
3.319604,3.3227
1.7561894,1.7555
2.818236,2.8167
3.3855294,3.3806
0.8730276,0.8802
2.9063226,2.9028
0.0270892,0.033
3.4840302,3.47654
3.4832965,3.48214
4.6027531,4.59852
-0.0707942,-0.0771
2.6368321,2.6342
0.4061615,0.4139
3.176903,3.17504
3.9007163,3.9001
3.2962939,3.2925
4.4091627,4.4107
3.5778099,3.5698
1.7980287,1.79002
1.6027032,1.5935
1.6778013,1.6778
3.3960237,3.3968
2.2959155,2.29622
-0.1842954,-0.1844
-1.182272,-1.1686
3.2463198,3.2508
2.4246557,2.4255
3.3023,3.30272
4.08864,4.0834
3.1770937,3.1856
2.5282234,2.52142
2.3005514,2.3022
3.0360733,3.0384
0.5180569,0.5202
2.2312592,2.2388
0.4074121,0.4129
2.7676681,2.7656
3.6173387,3.6199
2.6685069,2.6719
3.4407061,3.4423
2.6941577,2.69568
4.7651258,4.7576
2.815519,2.8232
0.1133531,0.1197
0.155665,0.1653
2.5226469,2.5144
2.0707605,2.07612
1.6655662,1.6621
1.9973675,1.99892
0.2153927,0.2114
2.5268959,2.5265
3.4427521,3.4461
1.8012119,1.8006
-2.227176,-2.2466
1.4084203,1.40242
5.476351,5.46104
2.5407764,2.53534
3.790652,3.78444
0.8537592,0.8475
2.1123273,2.11312
0.9227607,0.92304
2.782046,2.7778
4.1889424,4.18952
1.3346101,1.3331
2.4009363,2.406
2.9969918,2.9993
3.3768641,3.38202
1.6568562,1.6538
2.2014163,2.19992
1.6728888,1.67544
2.8583835,2.86342
3.4830259,3.4856
2.2067903,2.20692
0.4870623,0.4969
3.2691251,3.26324
2.7599229,2.76562
4.3663599,4.36724
3.095713,3.1073
1.3250553,1.3308
4.0755318,4.0713
2.5420149,2.5503
4.517428,4.5209
2.4842028,2.48002
2.7475315,2.7494
3.3640241,3.36442
3.3000958,3.30314
1.4558659,1.4644
3.4701064,3.47192
2.1089614,2.10548
1.0814027,1.08652
3.1811841,3.1826
2.222312,2.216
3.1754952,3.174
2.5054996,2.5106
2.3228453,2.327
2.7438604,2.74962
2.2492084,2.251
2.5359027,2.53441
2.0045327,2.0018
2.8168031,2.82068
1.5531672,1.5553
4.4731073,4.4756
1.8257714,1.8197
0.593314,0.5876
2.8597087,2.8622
3.8570701,3.8614
3.4424467,3.4425
1.2256795,1.2268
1.7377028,1.7385
-1.3411395,-1.3175
1.6347477,1.6255
2.7868332,2.7845
3.427829,3.4245
2.3232864,2.3248
-1.1461302,-1.1531
2.6994752,2.69378
2.5759506,2.5806
4.1430871,4.13562
2.055412,2.0531
3.7064238,3.7102
3.3755514,3.38308
3.1762741,3.1707
0.6129053,0.6195
3.0116452,3.01442
0.2701395,0.26568
4.3508589,4.34792
3.2554237,3.2597
2.8610188,2.8641
2.163776,2.16254
3.6722387,3.6677
2.9613472,2.9514
4.6342717,4.6297
1.5928431,1.59622
1.6493136,1.64628
2.4454342,2.4411
3.6898666,3.6829
2.6778343,2.67402
2.5283354,2.52294
1.5785938,1.5728
4.4480518,4.44992
3.7401394,3.73892
5.724208,5.7143
1.4058144,1.40932
0.6562254,0.6604
2.6418506,2.6391
1.9807917,1.9775
4.4145122,4.42342
3.3949339,3.3891
1.2423164,1.2444
1.2931555,1.2948
3.1036457,3.1118
3.9238286,3.93002
0.5884244,0.5883
2.2031129,2.2033
0.8079311,0.80712
0.6455133,0.6394
0.4922415,0.49
2.1148185,2.11768
2.7121617,2.71518
2.1673571,2.1709
4.0323039,4.0337
0.3619922,0.35452
2.5519977,2.5404
3.4858106,3.49124
3.6645641,3.6636
2.3927632,2.3973
3.421885,3.4242
1.9242535,1.93702
4.5318076,4.5296
2.6104368,2.61288
1.6985165,1.6946
3.0069971,2.99982
3.1348137,3.13578
1.0288235,1.02948
1.2702029,1.2724
3.0013529,2.99868
3.4021745,3.4014
1.0861368,1.0842
4.1067929,4.1032
2.98498,2.9844
3.3720154,3.3633
2.3981275,2.3993
2.8618136,2.8663
1.9836428,1.9846
0.5613712,0.5693
0.7827648,0.7895
2.2648857,2.26532
2.7262383,2.72014
1.8346487,1.8405
2.2222171,2.2246
3.1058891,3.1094
3.889671,3.8937
4.7706631,4.7642
1.3984159,1.3953
4.3629834,4.3632
3.3995408,3.3976
1.4376312,1.4416
5.2755385,5.26796
3.3653613,3.3701
2.9754001,2.9787
4.5158856,4.51624
3.9719164,3.96872
4.3917031,4.3922
2.3353235,2.3378
3.1043007,3.10574
3.1249361,3.1155
0.7820607,0.78352
2.8034654,2.81143
3.7273851,3.72682
3.7288147,3.7305
3.0117515,3.0095
4.1877072,4.1931
4.2444534,4.2402
2.2685247,2.2686
4.8583485,4.8619
0.4061228,0.4043
3.5988785,3.597
3.8495203,3.8503
1.3606458,1.3686
2.7841032,2.7848
4.2128907,4.2066
-1.1203248,-1.1291
-0.0289824,-0.0282
4.3469365,4.34724
3.7915238,3.7875
4.3315746,4.3294
-0.9218343,-0.9307
3.2469518,3.2474
3.1370498,3.1355
-0.690172,-0.6946
3.5249224,3.52834
3.0265139,3.02482
3.5085428,3.5125
1.2025755,1.18721
2.6937745,2.68702
5.1772602,5.1661
3.0419196,3.04302
4.0380432,4.02812
3.0899439,3.0921
1.4125851,1.40712
4.1154399,4.1222
2.8841826,2.8822
0.5147459,0.5215
4.1951286,4.1963
3.06743,3.0673
4.6015808,4.59842
3.4551326,3.45782
-2.0229794,-2.0448
1.8919577,1.8878
2.2425685,2.2408
3.504204,3.5052
1.5322136,1.5318
0.87601,0.8791
3.3357898,3.3334
3.3941324,3.39242
0.6021726,0.60072
1.5148758,1.51944
3.7887922,3.78622
3.2416559,3.23852
2.3321091,2.3358
1.2574139,1.26102
2.1687102,2.1653
-0.5328739,-0.5385
1.1702278,1.16742
2.9095477,2.9135
1.3276636,1.3293
3.5000273,3.5009
3.9003105,4.1803
2.9092771,2.91052
3.0241917,3.02374
3.3804918,3.3838
2.5641859,2.5649
0.5630092,0.5542
1.7202838,1.7179
1.4750997,1.4791
0.8332582,0.8357
2.4648061,2.47384
3.7521887,3.7548
1.4663671,1.46942
4.5861155,4.5882
4.6784279,4.669
0.352901,0.3541
2.2414536,2.2509
3.2395529,3.2385
3.8383286,3.8415
1.9892353,1.991
3.1263329,3.128
4.1211172,4.11522
4.4840066,4.477
1.7341615,1.7429
3.6152147,3.61836
3.2239413,3.226
1.0399601,1.0428
2.3611158,2.3567
3.8335989,3.83842
0.2763614,0.279
4.6811736,4.68152
2.8440158,2.8422
3.5074352,3.5105
4.7279483,4.72774
3.2977074,3.289
3.2874258,3.288
1.3906558,1.3862
1.4433444,1.4428
5.1987081,5.1904
2.836057,2.834
3.3368339,3.3354
1.4398784,1.444
1.9522486,1.946
0.2305359,0.2307
4.4226601,4.4253
-0.0276738,-0.0202
0.7856125,0.7906
2.807682,2.80162
0.5588018,0.5579
2.3468116,2.3564
3.380212,3.3887
2.1013923,2.09972
2.6288753,2.631
2.1247652,2.131
4.2885988,4.2899
3.9032048,3.90658
3.2829882,3.2741
2.7781186,2.7849
-1.1898255,-1.1819
4.5102186,4.51202
0.05392,0.05752
4.3906029,4.3901
4.3501456,4.35032
2.5722943,2.5654
4.2608091,4.26512
2.3947154,2.3815
5.0600503,5.06052
3.483338,3.4879
2.1996011,2.1924
3.4660538,3.4659
3.8488831,3.8454
2.6626196,2.6555
2.7822766,2.7857
3.3646768,3.3702
4.2929689,4.29772
2.8513892,2.85679
3.8844492,3.88234
2.5317238,2.5345
4.4065694,4.39962
3.3785145,3.37672
4.3858748,4.3876
3.8825692,3.88074
4.0973909,4.09392
0.6725639,0.6743
3.2195388,3.21982
3.0649566,3.07082
3.7034663,3.70254
0.9012884,0.8982
0.5144614,0.5163
1.5810081,1.58252
0.4804113,0.4801
0.6566454,0.6532
2.544933,2.5417
4.6583559,4.6566
3.8135851,3.81908
1.5265773,1.524
3.2335194,3.2358
1.4546057,1.4517
3.7058958,3.70502
3.4044195,3.4002
1.9850228,1.98512
2.6948006,2.6985
3.14028,3.1429
2.941572,2.94528
4.5123392,4.5099
1.9004806,1.9091
1.9685244,1.97332
-0.964419,-0.9752
3.4974742,3.502
2.2510874,2.2471
5.1447125,5.1459
2.3307455,2.32992
2.609987,2.6121
2.1887463,2.1941
3.301001,3.2996
0.56242,0.5704
3.1499333,3.1424
-0.3683711,-0.3726
2.8053351,2.80752
3.5991883,3.5942
1.676921,1.674
0.797736,0.7972
2.56847,2.5626
2.6432456,2.63834
1.9261853,1.9228
1.864614,1.8609
2.8966071,2.8974
3.8497469,3.8588
3.6956889,3.6968
0.7287136,0.71952
3.8663952,3.8666
3.0483544,3.0497
4.5362666,4.5393
4.0753517,4.07554
4.0286429,4.0297
2.4579601,2.4522
3.4072382,3.40956
1.781685,1.7821
2.139902,2.1448
3.6833392,3.6841
2.6006427,2.6085
-0.682821,-0.6834
2.3376318,2.3381
3.4627172,3.4594
3.6625304,3.6669
-0.2056098,-0.2065
1.3347739,1.338
3.048476,3.04454
3.220411,3.21872
2.9747739,2.9777
3.2358198,3.23262
-0.6083914,-0.6063
-0.9709828,-0.97438
0.916404,0.91451
2.1831263,2.18048
2.7449319,2.7487
2.0440588,2.0341
3.3082695,3.30312
2.6887245,2.6865
3.310573,3.3095
-1.9459128,-1.9495
3.0472345,3.04294
2.150482,2.1525
2.4709397,2.4622
3.6583424,3.66148
-4.6117475,-4.9928
3.2521437,3.2593
3.6165348,3.61832
4.066447,4.06986
0.3706781,0.3703
0.6137973,0.6105
5.0643635,5.0704
3.5224977,3.5211
3.1062615,3.10212
3.18188,3.1826
0.844925,0.8549
2.38382,2.38082
1.6186748,1.6127
2.8568313,2.8564
2.6440349,2.6411
1.4274169,1.426
1.5835484,1.5812
3.2170938,3.2135
4.620853,4.6152
3.8749114,3.87692
3.322232,3.3172
0.4246988,0.4284
0.9989946,1.0022
3.8227142,3.81082
3.8650876,3.87042
2.6645955,2.67412
1.3320238,1.3364
3.4619104,3.4654
3.7519437,3.752
3.252738,3.2525
3.2547739,3.2603
2.9672251,2.9664
3.7931916,3.79768
0.6752702,0.6814
2.4541672,2.45622
1.6229862,1.62612
3.1413836,3.1412
4.7240108,4.72224
2.5768483,2.5684
1.1289061,1.1331
1.6436832,1.6428
4.9825781,4.99096
1.8691057,1.86966
1.3174255,1.3083
1.8438751,1.843
2.365219,2.3656
2.2823468,2.28092
2.7491861,2.761
2.5290587,2.52
1.8264903,1.832
5.0634855,5.055
2.6447521,2.6404
1.2486544,1.2465
1.017337,1.01479
2.9233394,2.9222
3.4072832,3.40944
3.1996935,3.19932
0.5608567,0.5551
3.0724417,3.0785
3.2205116,3.21662
-2.132755,-2.12158
3.4025882,3.408
0.8601988,0.8625
0.9100694,0.9101
1.8612698,1.85172
3.7970806,3.8003
0.9036193,0.9077
-0.7106899,-0.7194
2.4753054,2.471
2.7211385,2.7199
-2.4641791,-2.4845
1.7570849,1.7549
1.8480165,1.85174
1.6273093,1.62502
2.805155,2.8058
3.1625115,3.1606
4.6435669,4.64034
2.4691751,2.4774
3.735896,3.73012
0.5341607,0.54022
1.9477088,1.94821
2.6082955,2.6125
1.8522578,1.8528
4.6628591,4.66322
3.5078935,3.51202
3.1410838,3.1426
2.3965803,2.40314
-1.1926417,-1.1865
1.9014614,1.9012
3.0617396,3.068
3.3383191,3.33932
3.2572005,3.2523
1.8034044,1.80248
2.714213,2.714
2.5703202,2.5695
4.0705111,4.0655
2.9285472,2.93128
4.0734113,4.07714
2.6797766,2.6772
2.9485955,2.9555
1.2558331,1.2597
2.6787356,2.6765
3.1441827,3.14252
2.6739935,2.672
2.4846852,2.4828
0.0059541,0.00532
1.5226408,1.5236
-0.2868353,-0.278
2.04206,2.0353
3.3338152,3.331
3.6577818,3.6624
3.5119157,3.51338
2.4328579,2.43512
2.0776349,2.07584
4.9550236,4.9559
3.0810588,3.0839
3.8679722,3.87044
1.9199303,1.9176
1.5093355,1.5174
5.141002,5.14534
2.593179,2.5938
1.9480732,1.9515
3.2885494,3.2835
4.9576594,4.9633
2.4403208,2.44244
2.5244372,2.5256
2.3473977,2.3469
4.005611,4.0059
1.6967223,1.6883
1.2129809,1.21122
2.4197153,2.41852
0.5227518,0.5142
3.7473742,3.75
2.818786,2.8267
1.4267759,1.4272
4.1589178,4.16542
3.5435286,3.5418
1.8697621,1.8725
3.4895081,3.4876
1.0498918,1.05538
2.6207982,2.61722
0.0294071,0.0307
-0.4797841,-0.4894
-0.0307249,-0.0424
4.1100054,4.11062
3.5041084,3.5102
1.9262311,1.9186
1.6327216,1.6347
2.5061022,2.50922
0.9517063,0.9489
3.1750025,3.1772
3.9188748,3.92252
3.7517482,3.7489
2.6801555,2.6704
2.6265337,2.62438
4.3275423,4.33062
2.1651931,2.1674
2.57665,2.5736
4.3576523,4.35828
1.1347666,1.1355
4.0752806,4.0712
3.8190841,3.8222
3.4418821,3.43332
3.5989802,3.5913
4.0126023,4.01502
4.6489666,4.6541
1.218844,1.2122
2.8171709,2.8202
3.779332,3.7802
0.0105795,0.0033
2.7341987,2.7348
4.1871767,4.1812
2.9888054,2.9905
3.6963058,3.6961
3.4894209,3.49452
-0.6017063,-0.5955
0.9801745,0.9713
4.9624224,4.957
2.2749879,2.2719
2.1022638,2.0931
-0.2696566,-0.2831
3.2278765,3.2223
-0.5940555,-0.59458
1.6813455,1.68292
2.699905,2.69482
2.9666786,2.9702
1.9643235,1.9622
4.2587558,4.2644
-0.3028137,-0.309
2.5905848,2.5839
0.6446284,0.65012
2.1924299,2.1908
3.3566809,3.35252
1.3951381,1.4009
1.7062467,1.7122
1.7166085,1.71364
0.1581361,0.16242
2.5062718,2.5054
2.8117082,2.81124
3.8286484,3.8241
2.5549213,2.5633
4.3559418,4.362
1.8700713,1.8718
5.2241642,5.2263
3.0095289,3.0119
3.7995561,3.7909
1.4433808,1.4425
2.9699058,2.9687
1.7675551,1.7727
2.3294785,2.326
3.6328606,3.6359
2.782748,2.7883
1.5723987,1.5755
1.8647534,1.86744
4.5151624,4.51312
2.2393648,2.2482
2.858756,2.86458
3.8984068,3.90324
1.9395875,1.9372
1.2805689,1.28482
2.3831168,2.3283
0.990227,1.03292
2.3999287,2.40092
2.4528063,2.44724
1.8251922,1.8319
0.7621807,0.75942
1.2059029,1.2155
2.1161586,2.11732
4.7007176,4.7031
4.5549538,4.5568
3.5481357,3.5487
-0.0600077,-0.0659
1.9266656,1.9277
2.5681403,2.5727
-0.9452389,-0.9602
2.2966036,2.2977
3.3217537,3.31994
4.269368,4.2637
3.0109575,3.0087
2.0070014,2.00612
1.6230775,1.61432
3.8112216,3.8053
1.6193252,1.6065
2.782172,2.7825
3.6279995,3.62802
0.979718,0.97822
2.0327205,2.02494
2.5894883,2.59362
3.386391,3.38524
2.0566971,2.0623
1.9907501,1.994
2.0301671,2.03342
3.4109696,3.4117
3.296561,3.2869
3.6659954,3.66
1.3689176,1.3744
2.4531317,2.45974
2.7456391,2.7495
3.2153023,3.2106
1.8220951,1.8147
4.0485244,4.04112
1.3523761,1.3551
2.5720918,2.57322
2.8515606,2.85102
2.4863765,2.49094
2.0356833,2.0267
2.6322546,2.6295
2.4914486,2.4927
2.1497982,2.152
2.93699,2.9433
3.3861511,3.3768
3.5192434,3.51882
3.0365777,3.0391
4.7113454,4.7102
2.6046054,2.6053
1.5548643,1.5538
2.9966365,2.9972
4.8991781,4.903
2.4655777,2.4675
1.0230151,1.0232
2.8926288,2.8845
4.2250486,4.22352
3.8983178,3.8983
3.4014463,3.40212
3.082642,3.08872
2.7305384,2.7283
3.0260168,3.035
3.8776399,3.87846
0.9709867,0.9654
0.6845221,0.6811
3.692856,3.7024
-3.0674649,-3.0604
1.1819177,1.1823
1.4259805,1.4296
1.3314261,1.32852
2.6101055,2.6157
2.468383,2.4724
2.2002646,2.2
1.7122153,1.71472
4.307065,4.29864
1.3241783,1.3232
4.2418666,4.2331
2.079873,2.0822
1.7467298,1.75578
-0.2399589,-0.2316
4.0317922,4.0373
4.6705068,4.67254
3.5575319,3.5555
2.3869047,2.38832
3.2658469,3.2661
2.9488227,2.9528
3.1481475,3.14752
1.1654073,1.165
0.5066735,0.4992
4.3136088,4.3117
1.1183513,1.1262
3.3495248,3.3461
0.0121289,0.0038
2.9384996,2.9368
3.7217043,3.7181
1.6095571,1.612
3.0672103,3.0629
2.0882919,2.0972
2.6748591,2.679
3.1282666,3.12752
3.8563673,3.8518
2.4334099,2.43
3.2825256,3.2806
2.4941286,2.5008
3.6493694,3.65002
2.0045657,2.0022
4.4136102,4.41774
1.5609406,1.5677
5.4862693,5.4702
2.2488423,2.24442
2.9744236,2.96768
1.3171771,1.3224
4.0902462,4.0907
0.8605139,0.8649
1.4377738,1.44432
0.7309052,0.4314
3.0852776,3.0823
3.2991951,3.30702
3.0861374,3.08558
3.7005387,3.7067
4.4381182,4.445
2.2008933,2.2015
3.9756439,3.97632
1.5188756,1.5136
1.2182559,1.2184
1.6950181,1.6921
0.9606376,0.95812
0.8091094,0.8147
3.1100902,3.1069
3.1384833,3.14144
3.5550299,3.5572
4.6443664,4.64394
4.4937236,4.4945
3.8382216,3.8332
-0.6823721,-0.6834
1.6280191,1.62192
0.8066809,0.8021
1.6506875,1.6466
0.4949064,0.5018
4.7249157,4.72664
3.8849901,3.8876
3.5341544,3.5364
2.6054716,2.60252
2.2693986,2.261
1.9297582,1.9233
0.0955211,0.10464
3.5552421,3.5509
3.2072462,3.2166
2.8201837,2.8171
-0.2877495,-0.2817
-0.280016,-0.28318
3.7409153,3.74282
3.9090583,3.9038
3.040858,3.0345
3.2417195,3.2416
3.0024262,2.9997
5.043403,5.03962
2.591934,2.5967
-0.0495307,-0.0505
3.1484072,3.15172
5.0080966,5.0154
-1.384529,-1.46328
-0.2776714,-0.2713
4.0256901,4.0306
0.494326,0.492
2.3910394,2.3929
2.9860562,2.9916
3.0175247,3.0186
3.9499142,3.9467
3.5538474,3.55622
3.9960354,3.99244
2.6542548,2.6461
1.9696173,1.97662
3.5192802,3.52208
2.7653934,2.76152
-0.1543217,-0.1455
4.4099183,4.4153
2.8447218,2.8393
3.7034261,3.69502
2.0621572,2.0546
0.5225168,0.5362
0.0123405,0.0192
2.3550883,2.3645
4.2441597,4.24202
2.275551,2.2781
4.1501057,4.14914
-0.7865694,-0.7944
3.6557447,3.6483
0.8128079,0.8129
3.2620337,3.266
1.1364156,1.1354
-0.402825,-0.4106
1.4062943,1.40454
4.1481445,4.1477
1.953537,1.9484
1.8472005,1.8375
1.024822,1.0195
0.7696078,0.7627
3.4285023,3.4237
5.0448502,5.0497
1.0385234,1.0331
1.6867223,1.6876
2.865133,2.86558
3.19376,3.19422
3.3675657,3.36514
3.2897789,3.28352
2.1411473,2.1339
4.1777519,4.17388
3.6584219,3.6469
3.4969523,3.4957
1.5300125,1.5295
2.7211029,2.7265
3.4740729,3.4703
-0.0031352,0.0027
4.4655104,4.47072
1.4049239,1.4022
0.2614395,0.2631
3.5557296,3.5594
3.3762767,3.3773
2.3282013,2.32822
3.6032592,3.6055
3.1260749,3.1291
-0.4067968,-0.406
3.3129915,3.32062
1.4862018,1.4859
3.7184796,3.7165
1.8952626,1.8883
1.0549352,1.0524
3.331397,3.3293
3.7114402,3.7049
2.1671252,2.16602
1.5498472,1.5444
2.4506902,2.445
3.3773956,3.38092
5.0978447,5.0906
1.8804686,1.8719
3.08607,3.0766
3.258227,3.2586
1.7680467,1.7745
1.5834598,1.5836
3.0820334,3.08064
3.5731243,3.56772
2.9747791,2.9784
2.8172916,2.81922
3.208251,3.20724
0.5581373,0.55852
2.8294439,2.83262
2.1221577,2.1146
1.8960158,1.8938
4.8094735,4.8051
-0.1394163,-0.13368
0.1894347,0.1841
2.1222035,2.122
1.4173603,1.416
3.9497591,3.9502
2.7469054,2.7456
3.7407781,3.74468
3.758454,3.7633
2.2583451,2.25892
1.8346457,1.8444
3.1453079,3.1399
4.2849359,4.2809
1.7815392,1.7868
1.4276822,1.4329
4.3550562,4.35302
4.1924259,4.18582
2.1327521,2.13762
2.5118458,2.51272
2.929345,2.929
1.7195681,1.7226
2.7062709,2.7103
2.7650553,2.7733
2.864172,2.86062
1.4623288,1.4683
0.8813462,0.8878
0.5121883,0.50702
1.2503463,1.2496
3.7735677,3.7816
3.9615247,3.9146
2.8664704,2.86098
4.0070027,4.0059
3.2889186,3.289
1.8601752,1.8588
3.53836,3.53724
2.094717,2.0863
5.4309015,5.42294
2.641576,2.6476
1.9786713,1.98152
3.9202242,3.9213
0.4897116,0.492
4.1322139,4.12612
0.398608,0.39852
3.3224876,3.31264
0.9626723,0.9679
1.2669418,1.2742
0.5103163,0.5046
1.2591121,1.25712
4.6017117,4.59584
3.2554134,3.2549
3.8297734,3.8287
0.3715592,0.3662
3.3395425,3.3428
2.0521057,2.0451
3.801703,3.80248
-1.0283048,-1.0324
3.3258906,3.3273
2.4827572,2.4887
1.358858,1.36062
2.4830618,2.4889
2.790863,2.7899
3.0651586,3.0711
2.1149282,2.1152
2.0199097,2.0205
4.5347921,4.5351
2.2822917,2.2796
1.8390715,1.84632
2.8239951,2.8275
1.1562135,1.1649
-1.7872025,-1.2862
2.2048748,2.216
3.9822424,3.97802
3.4256225,3.4317
2.4640136,2.46312
4.9551362,4.955
1.697454,1.7
3.4551867,3.4537
0.8813383,0.88852
3.7525842,3.7503
2.6116863,2.60862
1.6169619,1.6187
3.5128826,3.51704
4.0869554,4.08654
2.8976542,2.8993
4.3878642,4.3979
2.2845834,2.28232
2.5658462,2.5695
1.9731437,1.9788
-1.1491279,-1.1018
5.0659018,5.073
1.7010177,1.706
2.6807031,2.6842
1.0733484,1.07836
1.5340286,1.5328
5.1406507,5.143
1.5281367,1.5305
2.9705141,2.9675
2.2222552,2.222
4.0546784,4.0552
2.8953333,2.89004
3.5134229,3.51262
3.3390274,3.3361
3.6271161,3.6288
-1.2214679,-1.1995
4.392506,4.3895
4.0560193,4.04862
2.569666,2.56612
1.4135827,1.413
4.593648,4.59042
2.5280232,2.5265
4.8818421,4.89012
3.3595213,3.3659
1.39082,1.3857
4.587432,4.584
3.2374188,3.23812
4.0015792,4.0018
1.9649179,1.9678
-0.9058216,-0.9123
4.0750041,4.0794
1.8597707,1.858
1.4380814,1.4322
3.5913178,3.58728
2.1245748,2.1276
3.6755635,3.6774
0.5917284,0.5892
1.9203752,1.91802
2.9066293,2.9088
4.0735811,4.0776
3.9411807,3.94514
3.4951391,3.49312
1.1642006,1.15902
2.4292099,2.42622
2.8639115,2.87002
4.8195071,4.8231
2.0275398,2.0355
2.4566929,2.4629
3.0063969,3.00768
1.4275814,1.4252
2.0210004,2.0192
1.9126727,1.9146
3.7237343,3.722
